state_info;pat_type;prev_order;cur_order;NCount;ECount;Density;I;DL;IC_ssg;AD;IC_dssg;IC_dsimp;la;sumPOS;expectedEdges;NL;kws;nw;minPOS
15;add;;130;5;7;0.7;1.448180181448592;31.950551442575104;23.15023665947031;0.0;33.398731624023696;0.0;5.0049621746;0.15403088122174072;0.0;[34, 146, 243, 296, 284];7;10;inf
15;add;;131;4;5;0.8333333333333334;0.4549740983710109;25.770469091719356;18.178092006146155;0.0;26.225443190090367;0.0;5.7671022266;0.09241852873304444;0.0;[14, 283, 237, 122];5;6;inf
15;add;;132;5;7;0.7;1.448180181448592;31.950551442575104;23.15023665947031;0.0;33.398731624023696;0.0;5.0049621746;0.15403088122174075;0.0;[37, 100, 114, 41, 46];7;10;inf
15;add;;133;5;7;0.7;1.448180181448592;31.950551442575104;23.15023665947031;0.0;33.398731624023696;0.0;5.0049621746;0.15403088122174075;0.0;[29, 131, 174, 162, 56];7;10;inf
15;add;;134;9;15;0.4166666666666667;2.366179999355765;53.13838576517106;38.472833267885825;0.0;55.504565764526824;0.0;3.8211920775;0.5545111723982666;0.0;[4, 5, 215, 112, 216, 88, 133, 103, 111];15;36;inf
15;merge;[125, 132];135;9;16;0.4444444444444444;0.6457502111061455;14.933252602172063;0.0;0.0;15.579002813278208;0.0;3.8795424653;0.0;0.0;[3, 7, 37, 41, 46, 47, 84, 100, 114];16;36;inf
16;add;;136;11;42;0.7636363636363637;148.12938538474853;61.63674776080257;145.3988037668008;0.0;209.7661331455511;0.0;5.330384575;0.8471698467195741;0.0;[25, 148, 70, 151, 74, 322, 21, 150, 154, 101, 166];42;55;inf
16;merge;[129, 134];137;13;53;0.6794871794871795;66.58365839077663;15.255180697059425;0.0;0.0;81.83883908783606;0.0;4.9090804029;0.0;0.0;[4, 5, 12, 88, 103, 111, 112, 133, 215, 216, 225, 258, 261];53;78;inf
16;add;;138;5;10;1.0;28.14054961840084;30.36558894185395;41.73187262251587;0.0;58.50613856025479;0.0;6.2364964712;0.15403088122174075;0.0;[13, 224, 265, 86, 123];10;10;inf
16;add;;139;8;18;0.6428571428571429;34.7945235954388;47.47287658714507;57.02341648855474;0.0;82.26740018258387;0.0;4.7454509791;0.43128646742087406;0.0;[134, 55, 238, 54, 260, 224, 109, 87];18;28;inf
16;add;;140;8;18;0.6428571428571429;34.7945235954388;47.47287658714507;57.02341648855474;0.0;82.26740018258387;0.0;4.7454509791;0.43128646742087406;0.0;[30, 175, 177, 205, 160, 301, 323, 190];18;28;inf
16;add;;141;8;24;0.8571428571428571;81.86707085916451;46.15094849225771;88.73532917430683;0.0;128.01801935142223;0.0;5.9494237834;0.43128646742087406;0.0;[202, 253, 147, 226, 293, 214, 34, 325];24;28;inf
16;add;;142;5;10;1.0;24.69015842811576;30.36558894185395;34.21990108715785;0.0;55.05574736996971;0.0;6.2364964712;0.32647398373516;0.0;[31, 90, 129, 91, 3];10;10;inf
16;merge;[135, 142];143;13;53;0.6794871794871795;39.437150734513814;16.004773899553378;0.0;0.0;55.44192463406719;0.0;4.8015737753;0.0;0.0;[3, 7, 31, 37, 41, 46, 47, 84, 90, 91, 100, 114, 129];53;78;inf
16;add;;144;5;9;0.9;19.143187086879074;30.36558894185395;34.32337857443584;0.0;49.508776028733024;0.0;6.2364964712;0.15403088122174075;0.0;[242, 258, 11, 18, 105];9;10;inf
16;merge;[137, 144];145;17;80;0.5882352941176471;34.23074101225879;17.16827263183626;0.0;0.0;51.39901364409505;0.0;4.5143392581;0.0;0.0;[4, 5, 11, 12, 18, 88, 103, 105, 111, 112, 133, 215, 216, 225, 242, 258, 261];80;136;inf
16;add;;146;4;6;1.0;9.333214044433511;25.770469091719356;25.03912357350952;0.0;35.10368313615287;0.0;6.2364964712;0.09241852873304446;0.0;[20, 21, 26, 108];6;6;inf
16;add;;147;6;12;0.8;21.640287832596535;36.54567129270969;35.96362918499399;0.0;58.185959125306226;0.0;5.4645905757;0.40348942434603063;0.0;[32, 31, 116, 93, 63, 115];12;15;inf
16;add;;148;5;8;0.8;9.625012413330694;31.36558894185395;28.412519758802908;0.0;40.990601355184644;0.0;5.5439586753;0.15403088122174075;0.0;[9, 280, 140, 149, 292];8;10;inf
16;add;;149;5;9;0.9;19.143187086879074;30.36558894185395;34.32337857443584;0.0;49.508776028733024;0.0;6.2364964712;0.15403088122174075;0.0;[21, 193, 163, 303, 127];9;10;inf
16;add;;150;7;13;0.6190476190476191;15.758656240514433;42.555828642123124;40.420520782205784;0.0;58.31448488263756;0.0;4.6431721299;0.32346485056565544;0.0;[80, 168, 71, 79, 130, 102, 70];13;21;inf
16;add;;151;5;7;0.7;1.448180181448592;31.950551442575104;23.15023665947031;0.0;33.398731624023696;0.0;5.0049621746;0.15403088122174075;0.0;[29, 185, 192, 175, 191];7;10;inf
16;merge;[133, 151];152;9;20;0.5555555555555556;2.3395691318810687;15.955278908502061;0.0;0.0;18.29484804038313;0.0;4.3808078655;0.0;0.0;[29, 56, 131, 162, 174, 175, 185, 191, 192];20;36;inf
16;update;126;153;12;27;0.4090909090909091;1.1509864957184437;13.781249508727013;0.0;0.0;14.932236004445457;0.0;3.789939534;0.0;0.0;[8, 132, 141, 143, 144, 165, 271, 275, 280, 284, 300, 304];27;66;inf
17;add;;154;4;5;0.8333333333333334;0.4549740983710109;25.770469091719356;18.17809200614615;0.0;26.225443190090367;0.0;5.7671022266;0.09241852873304446;0.0;[17, 297, 242, 104];5;6;inf
17;add;;155;4;6;1.0;9.333214044433511;25.770469091719356;25.03912357350952;0.0;35.10368313615287;0.0;6.2364964712;0.09241852873304446;0.0;[6, 65, 40, 75];6;6;inf
18;add;;156;9;29;0.8055555555555556;97.617434628885;51.553423264449904;103.39735957047334;0.0;149.1708578933349;0.0;5.5790499951;0.5545111723982666;0.0;[32, 113, 93, 75, 64, 115, 107, 60, 63];29;36;inf
18;add;;157;8;18;0.6428571428571429;34.7945235954388;47.47287658714507;57.02341648855474;0.0;82.26740018258387;0.0;4.7454509791;0.43128646742087406;0.0;[11, 216, 103, 258, 223, 225, 261, 5];18;28;inf
18;add;;158;7;15;0.7142857142857143;30.1775947178691;42.14079114284428;50.127285261999674;0.0;72.31838586071338;0.0;5.073955046;0.32346485056565555;0.0;[16, 6, 126, 15, 60, 96, 116];15;21;inf
18;add;;159;6;12;0.8;24.940230740067285;36.54567129270969;42.618779638204366;0.0;61.48590203277698;0.0;5.5439586753;0.23104632183261112;0.0;[21, 48, 72, 186, 74, 20];12;15;inf
18;merge;[156, 158];160;15;59;0.5619047619047619;10.498192797542778;15.408451536667677;0.0;0.0;25.906644334210455;0.0;4.3895263235;0.0;0.0;[6, 15, 16, 32, 60, 63, 64, 75, 93, 96, 107, 113, 115, 116, 126];59;105;inf
18;merge;[155, 160];161;17;76;0.5588235294117647;26.271207542467486;15.502273559024198;0.0;0.0;41.77348110149168;0.0;4.3940530922;0.0;0.0;[6, 15, 16, 32, 40, 60, 63, 64, 65, 75, 93, 96, 107, 113, 115, 116, 126];76;136;inf
18;add;;162;4;6;1.0;9.333214044433511;25.770469091719356;25.03912357350952;0.0;35.10368313615287;0.0;6.2364964712;0.09241852873304446;0.0;[3, 46, 47, 114];6;6;inf
18;add;;163;5;7;0.7;1.448180181448592;31.950551442575104;23.15023665947031;0.0;33.398731624023696;0.0;5.0049621746;0.15403088122174075;0.0;[27, 100, 84, 85, 90];7;10;inf
18;add;;164;4;5;0.8333333333333334;0.4549740983710038;25.770469091719356;18.17809200614615;0.0;26.22544319009036;0.0;5.7671022266;0.09241852873304446;0.0;[14, 123, 42, 227];5;6;inf
18;add;;165;4;6;1.0;9.333214044433511;25.770469091719356;25.03912357350952;0.0;35.10368313615287;0.0;6.2364964712;0.09241852873304444;0.0;[12, 105, 196, 112];6;6;inf
18;add;;166;4;5;0.8333333333333334;0.4549740983710109;25.770469091719356;18.17809200614615;0.0;26.225443190090367;0.0;5.7671022266;0.09241852873304446;0.0;[24, 1, 317, 0];5;6;inf
18;add;;167;6;11;0.7333333333333333;16.80626184725373;36.96070879198853;37.26842410584012;0.0;53.76697063924226;0.0;5.1692652258;0.23104632183261112;0.0;[29, 76, 162, 174, 77, 192];11;15;inf
19;add;;168;8;22;0.7857142857142857;64.86379558002781;46.735910992978866;77.35502196239676;0.0;111.59970657300667;0.0;5.4569472983;0.43128646742087406;0.0;[20, 154, 101, 108, 152, 317, 26, 166];22;28;inf
19;add;;169;9;28;0.7777777777777778;89.49955236772504;51.7460683423923;97.90400376165722;0.0;141.24562071011735;0.0;5.4104272827;0.5545111723982666;0.0;[173, 99, 186, 200, 97, 176, 169, 316, 125];28;36;inf
19;add;;170;6;14;0.9333333333333333;43.801136516871885;34.96070879198853;54.766194217688735;0.0;78.76184530886042;0.0;6.2364964712;0.23104632183261112;0.0;[7, 96, 41, 46, 91, 106];14;15;inf
19;add;;171;5;9;0.9;19.143187086879074;30.36558894185395;34.32337857443585;0.0;49.508776028733024;0.0;6.2364964712;0.15403088122174072;0.0;[270, 51, 66, 230, 61];9;10;inf
19;update;161;172;17;37;0.27205882352941174;18.460815869047224;14.639777082774133;0.0;0.0;33.100592951821355;0.0;3.1734623767;0.0;0.0;[6, 15, 16, 32, 40, 60, 63, 64, 65, 75, 93, 96, 107, 113, 115, 116, 126];37;136;inf
19;add;;173;4;6;1.0;9.333214044433511;25.770469091719356;25.03912357350952;0.0;35.10368313615287;0.0;6.2364964712;0.09241852873304446;0.0;[5, 138, 197, 137];6;6;inf
20;merge;[169, 171];174;14;27;0.2967032967032967;5.770906042169102;14.910884789143608;0.0;0.0;20.68179083131271;0.0;3.2946180968;0.0;0.0;[51, 61, 66, 97, 99, 125, 169, 173, 176, 186, 200, 230, 270, 316];27;91;inf
21;shrink;170;170;3;2;0.6666666666666666;6.991572691260778;13.528987829059371;0.0;0.0;20.52056052032015;0.0;4.8508114947;0.0;0.0;[46, 91, 106];2;3;inf
22;add;;176;7;13;0.6190476190476191;15.758656240514433;42.555828642123124;40.42052078220578;0.0;58.31448488263756;0.0;4.6431721299;0.32346485056565555;0.0;[1, 74, 102, 80, 71, 21, 79];13;21;inf
22;add;;177;4;5;0.8333333333333334;0.4549740983710038;25.770469091719356;18.17809200614615;0.0;26.22544319009036;0.0;5.7671022266;0.09241852873304446;0.0;[4, 124, 5, 19];5;6;inf
22;add;;178;4;6;1.0;9.333214044433511;25.770469091719356;25.03912357350952;0.0;35.10368313615287;0.0;6.2364964712;0.09241852873304446;0.0;[12, 77, 107, 106];6;6;inf
23;add;;179;9;26;0.7222222222222222;74.0059167003115;52.06799643727966;87.38777743348075;0.0;126.07391313759116;0.0;5.1131757592;0.5545111723982666;0.0;[15, 64, 114, 60, 113, 31, 32, 63, 37];26;36;inf
23;add;;180;4;6;1.0;9.333214044433511;25.770469091719356;25.03912357350952;0.0;35.10368313615287;0.0;6.2364964712;0.09241852873304446;0.0;[41, 40, 84, 91];6;6;inf
23;add;;181;5;7;0.7;1.448180181448592;31.950551442575104;23.15023665947031;0.0;33.398731624023696;0.0;5.0049621746;0.15403088122174075;0.0;[8, 286, 300, 272, 271];7;10;inf
23;add;;182;4;5;0.8333333333333334;0.4549740983710038;25.770469091719356;18.17809200614615;0.0;26.22544319009036;0.0;5.7671022266;0.09241852873304446;0.0;[4, 248, 216, 225];5;6;inf
24;add;;183;6;12;0.8;24.940230740067285;36.54567129270969;42.618779638204366;0.0;61.48590203277698;0.0;5.5439586753;0.23104632183261112;0.0;[21, 94, 148, 71, 157, 80];12;15;inf
24;add;;184;4;6;1.0;9.333214044433511;25.770469091719356;25.03912357350952;0.0;35.10368313615287;0.0;6.2364964712;0.09241852873304446;0.0;[10, 143, 132, 9];6;6;inf
24;add;;185;5;7;0.7;1.448180181448592;31.950551442575104;23.15023665947031;0.0;33.398731624023696;0.0;5.0049621746;0.15403088122174075;0.0;[16, 60, 120, 224, 106];7;10;inf
25;add;;186;8;27;0.9642857142857143;110.66887694493396;44.15094849225771;108.37744812609007;0.0;154.81982543719167;0.0;6.2364964712;0.43128646742087406;0.0;[302, 8, 264, 204, 257, 298, 287, 132];27;28;inf
25;add;;187;11;35;0.6363636363636364;96.90062459218771;62.25823613754884;110.32051557594986;0.0;159.15886072973655;0.0;4.7172801021;0.8471698467195741;0.0;[26, 317, 21, 20, 322, 270, 158, 166, 74, 154, 101];35;55;inf
25;merge;[179, 185];188;13;38;0.48717948717948717;35.39138336981775;15.710860180835615;0.0;0.0;51.10224355065337;0.0;4.1063710198;0.0;0.0;[15, 16, 31, 32, 37, 60, 63, 64, 106, 113, 114, 120, 224];38;78;inf
25;add;;189;6;12;0.8;24.94023074006727;36.54567129270969;42.618779638204366;0.0;61.48590203277696;0.0;5.5439586753;0.23104632183261112;0.0;[13, 123, 55, 134, 14, 265];12;15;inf
25;add;;190;5;9;0.9;19.143187086879074;30.36558894185395;34.32337857443584;0.0;49.508776028733024;0.0;6.2364964712;0.15403088122174075;0.0;[81, 57, 82, 29, 121];9;10;inf
25;add;;191;12;34;0.5151515151515151;71.9305763095625;67.53142789279607;96.66769500810406;0.0;139.46200420235857;0.0;4.218288936;1.0166038160634885;0.0;[280, 275, 279, 144, 284, 268, 286, 141, 304, 140, 204, 143];34;66;inf
25;add;;192;5;8;0.8;9.625012413330694;31.36558894185395;28.412519758802908;0.0;40.990601355184644;0.0;5.5439586753;0.15403088122174075;0.0;[11, 248, 228, 242, 258];8;10;inf
25;merge;[181, 191];193;16;50;0.4166666666666667;5.0655829392947425;16.94705840169709;0.0;0.0;22.012641340991834;0.0;3.801086069;0.0;0.0;[8, 140, 141, 143, 144, 204, 268, 271, 272, 275, 279, 280, 284, 286, 300, 304];50;120;inf
25;merge;[184, 193];194;19;66;0.38596491228070173;6.935994909573793;17.32557002495082;0.0;0.0;24.261564934524614;0.0;3.6470862837;0.0;0.0;[8, 9, 10, 132, 140, 141, 143, 144, 204, 268, 271, 272, 275, 279, 280, 284, 286, 300, 304];66;171;inf
25;add;;195;5;7;0.7;1.448180181448592;31.950551442575104;23.15023665947031;0.0;33.398731624023696;0.0;5.0049621746;0.15403088122174075;0.0;[86, 224, 54, 55, 87];7;10;inf
25;add;;196;4;6;1.0;9.333214044433511;25.770469091719356;25.03912357350952;0.0;35.10368313615287;0.0;6.2364964712;0.09241852873304446;0.0;[27, 40, 41, 75];6;6;inf
25;add;;197;5;7;0.7;1.448180181448592;31.950551442575104;23.15023665947031;0.0;33.398731624023696;0.0;5.0049621746;0.15403088122174075;0.0;[25, 166, 127, 79, 1];7;10;inf
25;add;;198;5;8;0.8;9.625012413330694;31.36558894185395;28.412519758802908;0.0;40.990601355184644;0.0;5.5439586753;0.15403088122174075;0.0;[30, 76, 177, 208, 106];8;10;inf
25;merge;[183, 197];199;11;23;0.41818181818181815;2.245571356121715;16.010420462694526;0.0;0.0;18.25599181881624;0.0;3.7839543952;0.0;0.0;[1, 21, 25, 71, 79, 80, 94, 127, 148, 157, 166];23;55;inf
26;shrink;194;194;7;9;0.42857142857142855;40.13223474092788;32.11325452659043;0.0;0.0;72.24548926751831;0.0;3.8699822417;0.0;0.0;[8, 140, 144, 271, 272, 286, 300];9;21;inf
26;shrink;188;188;7;12;0.5714285714285714;10.718716108022996;25.58125019175116;0.0;0.0;36.299966299774155;0.0;4.4453463866;0.0;0.0;[15, 31, 32, 60, 63, 64, 113];12;21;inf
27;add;;202;5;9;0.9;19.143187086879074;30.36558894185395;34.32337857443584;0.0;49.508776028733024;0.0;6.2364964712;0.15403088122174075;0.0;[3, 91, 115, 126, 107];9;10;inf
27;add;;203;4;6;1.0;9.333214044433511;25.770469091719356;25.03912357350952;0.0;35.10368313615287;0.0;6.2364964712;0.09241852873304446;0.0;[1, 317, 21, 26];6;6;inf
27;add;;204;5;7;0.7;1.448180181448592;31.950551442575104;23.15023665947031;0.0;33.398731624023696;0.0;5.0049621746;0.15403088122174075;0.0;[9, 144, 304, 280, 132];7;10;inf
27;merge;[194, 204];205;11;26;0.4727272727272727;3.648207997158396;14.742870575738236;0.0;0.0;18.39107857289663;0.0;4.0484650222;0.0;0.0;[8, 9, 132, 140, 144, 271, 272, 280, 286, 300, 304];26;55;inf
27;add;;206;5;7;0.7;1.448180181448592;31.950551442575104;23.15023665947031;0.0;33.398731624023696;0.0;5.0049621746;0.15403088122174075;0.0;[83, 77, 185, 175, 177];7;10;inf
27;add;;207;8;18;0.6428571428571429;34.7945235954388;47.47287658714507;57.02341648855474;0.0;82.26740018258387;0.0;4.7454509791;0.43128646742087406;0.0;[24, 101, 102, 320, 73, 151, 74, 0];18;28;inf
27;add;;208;4;5;0.8333333333333334;0.4549740983710038;25.770469091719356;18.17809200614615;0.0;26.22544319009036;0.0;5.7671022266;0.09241852873304446;0.0;[23, 161, 282, 145];5;6;inf
28;add;;209;5;10;1.0;28.14054961840084;30.36558894185395;41.73187262251587;0.0;58.50613856025479;0.0;6.2364964712;0.15403088122174075;0.0;[42, 185, 13, 244, 276];10;10;inf
28;add;;210;8;25;0.8928571428571429;91.08918938116926;45.735910992978866;94.84225660335146;0.0;136.82510037414812;0.0;6.2364964712;0.43128646742087406;0.0;[228, 133, 104, 242, 218, 217, 297, 111];25;28;inf
28;add;;211;9;28;0.7777777777777778;89.49955236772504;51.7460683423923;97.90400376165722;0.0;141.24562071011735;0.0;5.4104272827;0.5545111723982666;0.0;[10, 302, 8, 204, 257, 171, 298, 287, 264];28;36;inf
28;add;;212;5;10;1.0;28.14054961840084;30.36558894185395;41.73187262251587;0.0;58.50613856025479;0.0;6.2364964712;0.15403088122174075;0.0;[30, 205, 301, 208, 57];10;10;inf
28;add;;213;8;18;0.6428571428571429;34.7945235954388;47.47287658714507;57.02341648855474;0.0;82.26740018258387;0.0;4.7454509791;0.43128646742087406;0.0;[25, 74, 152, 150, 154, 166, 21, 148];18;28;inf
28;merge;[205, 211];214;19;68;0.39766081871345027;25.20197109150945;18.047418236961875;0.0;0.0;43.249389328471324;0.0;3.7424430311;0.0;0.0;[8, 9, 10, 132, 140, 144, 171, 204, 257, 264, 271, 272, 280, 286, 287, 298, 300, 302, 304];68;171;inf
28;add;;215;5;7;0.7;1.448180181448592;31.950551442575104;23.15023665947031;0.0;33.398731624023696;0.0;5.0049621746;0.15403088122174075;0.0;[15, 144, 165, 268, 277];7;10;inf
28;add;;216;4;5;0.8333333333333334;0.4549740983710038;25.770469091719356;18.17809200614615;0.0;26.22544319009036;0.0;5.7671022266;0.09241852873304446;0.0;[16, 191, 75, 15];5;6;inf
29;add;;217;10;33;0.7333333333333333;104.37476122447876;56.92615069324805;111.80527231752038;0.0;161.3009119177268;0.0;5.1692652258;0.6931389654978333;0.0;[15, 106, 113, 63, 64, 114, 60, 32, 31, 107];33;45;inf
29;merge;[170, 196];218;7;17;0.8095238095238095;37.88544955059648;12.388932085948253;0.0;0.0;50.27438163654474;0.0;5.6045832971;0.0;0.0;[27, 40, 41, 46, 75, 91, 106];17;21;inf
29;merge;[189, 209];219;10;21;0.4666666666666667;31.369194785555557;14.732886487165613;0.0;0.0;46.10208127272117;0.0;4.0241329215;0.0;0.0;[13, 14, 42, 55, 123, 134, 185, 244, 265, 276];21;45;inf
30;add;;220;10;23;0.5111111111111111;36.18273988113517;57.80061981116419;65.1443007902685;0.0;93.98335969229936;0.0;4.2021160767;0.6931389654978333;0.0;[165, 144, 264, 271, 141, 304, 268, 143, 298, 201];23;45;inf
30;add;;221;4;6;1.0;9.333214044433511;25.770469091719356;25.03912357350952;0.0;35.10368313615287;0.0;6.2364964712;0.09241852873304446;0.0;[169, 187, 125, 316];6;6;inf
30;add;;222;4;6;1.0;9.333214044433511;25.770469091719356;25.03912357350952;0.0;35.10368313615287;0.0;6.2364964712;0.09241852873304446;0.0;[9, 171, 280, 132];6;6;inf
30;add;;223;4;6;1.0;9.333214044433511;25.770469091719356;25.03912357350952;0.0;35.10368313615287;0.0;6.2364964712;0.09241852873304446;0.0;[8, 264, 10, 132];6;6;inf
31;add;;224;8;18;0.6428571428571429;34.7945235954388;47.47287658714507;57.02341648855474;0.0;82.26740018258387;0.0;4.7454509791;0.43128646742087406;0.0;[41, 40, 75, 106, 46, 27, 116, 12];18;28;inf
31;merge;[217, 224];225;17;39;0.2867647058823529;3.5065252647920406;14.025370804160493;0.0;0.0;17.531896068952534;0.0;3.2465149818;0.0;0.0;[12, 15, 27, 31, 32, 40, 41, 46, 60, 63, 64, 75, 106, 107, 113, 114, 116];39;136;inf
31;add;;226;4;5;0.8333333333333334;0.4549740983710109;25.770469091719356;18.17809200614615;0.0;26.225443190090367;0.0;5.7671022266;0.09241852873304446;0.0;[3, 96, 46, 7];5;6;inf
33;add;;227;5;10;1.0;28.14054961840084;30.36558894185395;41.73187262251587;0.0;58.50613856025479;0.0;6.2364964712;0.15403088122174075;0.0;[5, 216, 215, 248, 221];10;10;inf
33;add;;228;5;10;1.0;28.14054961840084;30.36558894185395;41.73187262251587;0.0;58.50613856025479;0.0;6.2364964712;0.15403088122174075;0.0;[31, 114, 6, 115, 32];10;10;inf
33;add;;229;5;9;0.9;19.143187086879074;30.36558894185395;34.32337857443584;0.0;49.508776028733024;0.0;6.2364964712;0.15403088122174075;0.0;[3, 7, 107, 114, 91];9;10;inf
33;add;;230;4;6;1.0;9.333214044433511;25.770469091719356;25.03912357350952;0.0;35.10368313615287;0.0;6.2364964712;0.09241852873304446;0.0;[30, 208, 181, 177];6;6;inf
33;add;;231;11;25;0.45454545454545453;33.67290033599272;62.843198638269996;66.8998618826548;0.0;96.51609897426272;0.0;3.9753427574;0.8471698467195741;0.0;[11, 17, 242, 4, 112, 111, 89, 225, 216, 133, 88];25;55;inf
33;add;;232;5;7;0.7;1.448180181448592;31.950551442575104;23.15023665947031;0.0;33.398731624023696;0.0;5.0049621746;0.15403088122174075;0.0;[8, 10, 315, 9, 234];7;10;inf
33;add;;233;4;6;1.0;9.333214044433511;25.770469091719356;25.03912357350952;0.0;35.10368313615287;0.0;6.2364964712;0.09241852873304444;0.0;[127, 101, 102, 108];6;6;inf
33;add;;234;5;7;0.7;1.448180181448592;31.950551442575104;23.15023665947031;0.0;33.398731624023696;0.0;5.0049621746;0.15403088122174072;0.0;[79, 70, 151, 148, 150];7;10;inf
33;add;;235;4;5;0.8333333333333334;0.4549740983710109;25.770469091719356;18.178092006146155;0.0;26.225443190090367;0.0;5.7671022266;0.09241852873304444;0.0;[127, 79, 80, 71];5;6;inf
33;add;;236;4;5;0.8333333333333334;0.4549740983710109;25.770469091719356;18.17809200614615;0.0;26.225443190090367;0.0;5.7671022266;0.09241852873304446;0.0;[83, 215, 4, 196];5;6;inf
33;add;;237;4;5;0.8333333333333334;0.4549740983710109;25.770469091719356;18.17809200614615;0.0;26.225443190090367;0.0;5.7671022266;0.09241852873304446;0.0;[26, 66, 53, 179];5;6;inf
34;add;;238;18;102;0.6666666666666666;378.9732338765354;95.7745723355751;329.07010335294376;0.0;474.7478062121105;0.0;4.8508114947;2.3566724826926335;0.0;[10, 286, 271, 135, 312, 171, 298, 279, 143, 280, 275, 257, 141, 300, 165, 144, 290, 264];102;153;inf
34;add;;239;10;34;0.7555555555555555;112.04146225432922;56.80061981116419;117.03241314356762;0.0;168.8420820654934;0.0;5.286129566;0.6931389654978333;0.0;[20, 322, 21, 166, 101, 278, 74, 168, 80, 151];34;45;inf
34;add;;240;10;30;0.6666666666666666;82.38362892130894;57.24807878813541;96.7853245155717;0.0;139.63170770944436;0.0;4.8508114947;0.6931389654978333;0.0;[29, 57, 162, 174, 56, 76, 276, 185, 83, 126];30;45;inf
34;add;;241;6;15;1.0;52.798499048393644;34.96070879198853;62.597808933773806;0.0;87.75920784038217;0.0;6.2364964712;0.2310463218326111;0.0;[97, 169, 187, 125, 316, 176];15;15;inf
34;add;;242;5;10;1.0;28.14054961840084;30.36558894185395;41.73187262251587;0.0;58.50613856025479;0.0;6.2364964712;0.15403088122174075;0.0;[34, 243, 250, 284, 146];10;10;inf
34;add;;243;8;19;0.6785714285714286;41.90678517018518;47.32087349370003;61.847900030837195;0.0;89.22765866388521;0.0;4.904878716;0.43128646742087406;0.0;[14, 134, 276, 81, 121, 283, 263, 244];19;28;inf
34;add;;244;8;19;0.6785714285714286;41.906785170185195;47.32087349370003;61.847900030837195;0.0;89.22765866388522;0.0;4.904878716;0.43128646742087406;0.0;[23, 168, 50, 67, 22, 161, 157, 167];19;28;inf
34;add;;245;8;18;0.6428571428571429;34.7945235954388;47.47287658714507;57.02341648855474;0.0;82.26740018258387;0.0;4.7454509791;0.43128646742087406;0.0;[17, 105, 221, 149, 19, 218, 223, 196];18;28;inf
34;merge;[231, 245];246;18;79;0.5163398692810458;89.3728751528534;17.882838841045903;0.0;0.0;107.25571399389929;0.0;4.1975338119;0.0;0.0;[4, 11, 17, 19, 88, 89, 105, 111, 112, 133, 149, 196, 216, 218, 221, 223, 225, 242];79;153;inf
34;merge;[234, 239];247;14;57;0.6263736263736264;26.025910812918333;16.60884522322224;0.0;0.0;42.63475603614057;0.0;4.6567450967;0.0;0.0;[20, 21, 70, 74, 79, 80, 101, 148, 150, 151, 166, 168, 278, 322];57;91;inf
34;add;;248;5;9;0.9;19.143187086879074;30.36558894185395;34.32337857443584;0.0;49.508776028733024;0.0;6.2364964712;0.15403088122174075;0.0;[28, 31, 113, 35, 84];9;10;inf
34;merge;[233, 247];249;17;77;0.5661764705882353;11.406202356199948;17.2435607591405;0.0;0.0;28.64976311534045;0.0;4.3844193233;0.0;0.0;[20, 21, 70, 74, 79, 80, 101, 102, 108, 127, 148, 150, 151, 166, 168, 278, 322];77;136;inf
34;add;;250;4;6;1.0;9.333214044433511;25.770469091719356;25.03912357350952;0.0;35.10368313615287;0.0;6.2364964712;0.09241852873304446;0.0;[99, 319, 71, 183];6;6;inf
34;merge;[232, 238];251;22;127;0.5497835497835498;4.176039639531325;18.061357427919745;0.0;0.0;22.23739706745107;0.0;4.3574605015;0.0;0.0;[8, 9, 10, 135, 141, 143, 144, 165, 171, 234, 257, 264, 271, 275, 279, 280, 286, 290, 298, 300, 312, 315];127;231;inf
34;add;;252;5;7;0.7;1.448180181448592;31.950551442575104;23.15023665947031;0.0;33.398731624023696;0.0;5.0049621746;0.15403088122174075;0.0;[15, 16, 60, 28, 85];7;10;inf
34;add;;253;5;7;0.7;1.448180181448592;31.950551442575104;23.15023665947031;0.0;33.398731624023696;0.0;5.0049621746;0.15403088122174075;0.0;[30, 175, 205, 29, 238];7;10;inf
34;add;;254;4;5;0.8333333333333334;0.45497409837100733;25.770469091719356;18.17809200614615;0.0;26.225443190090363;0.0;5.7671022266;0.09241852873304446;0.0;[27, 32, 75, 84];5;6;inf
34;merge;[228, 254];255;8;15;0.5357142857142857;2.6555779538158006;15.373825193558044;0.0;0.0;18.029403147373845;0.0;4.2320412718;0.0;0.0;[6, 27, 31, 32, 75, 84, 114, 115];15;28;inf
35;add;;256;5;8;0.8;9.625012413330694;31.36558894185395;28.412519758802908;0.0;40.990601355184644;0.0;5.5439586753;0.15403088122174075;0.0;[7, 93, 6, 126, 121];8;10;inf
35;add;;257;5;7;0.7;1.448180181448592;31.950551442575104;23.15023665947031;0.0;33.398731624023696;0.0;5.0049621746;0.15403088122174075;0.0;[11, 19, 17, 294, 89];7;10;inf
36;add;;258;9;29;0.8055555555555556;97.617434628885;51.553423264449904;103.39735957047334;0.0;149.1708578933349;0.0;5.5790499951;0.5545111723982666;0.0;[21, 24, 278, 166, 322, 101, 102, 154, 152];29;36;inf
36;add;;259;7;15;0.7142857142857143;30.177594717869084;42.14079114284428;50.127285261999674;0.0;72.31838586071336;0.0;5.073955046;0.32346485056565555;0.0;[9, 10, 315, 8, 132, 312, 280];15;21;inf
